Date,Route,Price_USD,Origin_LSCI,Dest_LSCI,Route_Mean_LSCI,Route_Mean_air,air_South_China_Sea,air_Indian_Ocean,air_Arabian_Sea,air_Red_Sea,air_Mediterranean_Sea,air_North_Atlantic,air_North_Sea,Route_Mean_slp,slp_South_China_Sea,slp_Indian_Ocean,slp_Arabian_Sea,slp_Red_Sea,slp_Mediterranean_Sea,slp_North_Atlantic,slp_North_Sea,Route_Mean_wind_speed,wind_speed_South_China_Sea,wind_speed_Indian_Ocean,wind_speed_Arabian_Sea,wind_speed_Red_Sea,wind_speed_Mediterranean_Sea,wind_speed_North_Atlantic,wind_speed_North_Sea,cyclone_wind_South_China_Sea,cyclone_slp_South_China_Sea,cyclone_dist_South_China_Sea,cyclone_active_South_China_Sea,cyclone_wind_Indian_Ocean,cyclone_slp_Indian_Ocean,cyclone_dist_Indian_Ocean,cyclone_active_Indian_Ocean,cyclone_wind_Arabian_Sea,cyclone_slp_Arabian_Sea,cyclone_dist_Arabian_Sea,cyclone_active_Arabian_Sea,cyclone_wind_Red_Sea,cyclone_slp_Red_Sea,cyclone_dist_Red_Sea,cyclone_active_Red_Sea,cyclone_wind_Mediterranean_Sea,cyclone_slp_Mediterranean_Sea,cyclone_dist_Mediterranean_Sea,cyclone_active_Mediterranean_Sea,cyclone_wind_North_Atlantic,cyclone_slp_North_Atlantic,cyclone_dist_North_Atlantic,cyclone_active_North_Atlantic,cyclone_wind_North_Sea,cyclone_slp_North_Sea,cyclone_dist_North_Sea,cyclone_active_North_Sea,Route_Max_cyclone_wind,Route_Min_cyclone_slp,Route_Min_cyclone_dist,Route_cyclone_active,air_North_Pacific_West,air_North_Pacific_East,slp_North_Pacific_West,slp_North_Pacific_East,wind_speed_North_Pacific_West,wind_speed_North_Pacific_East,cyclone_wind_North_Pacific_West,cyclone_slp_North_Pacific_West,cyclone_dist_North_Pacific_West,cyclone_active_North_Pacific_West,cyclone_wind_North_Pacific_East,cyclone_slp_North_Pacific_East,cyclone_dist_North_Pacific_East,cyclone_active_North_Pacific_East,SWI,Coastal_Threat,Month,Week_of_Year,Is_Peak_Season,Price_Lag_7d,Price_Lag_30d,Price_Momentum_7d,Price_Momentum_30d,Price_Volatility_7d,Price_Volatility_30d,Price_Zscore_30d,Rolling_7d_Cyclone_Days,Cyclone_Wind_Lag7d,Cyclone_Wind_Lag14d,Cyclone_Wind_Lag30d,Cyclone_Active_Lag7d,Cyclone_Active_Lag14d,Cyclone_Active_Lag30d,Wind_Speed_Lag7d,Wind_Speed_Lag14d,Wind_Speed_Lag30d,Cyclone_Wind_Forecast3d,Cyclone_Wind_Forecast7d,Cyclone_Active_Forecast3d,Wind_Speed_Forecast7d,Congestion_Risk,LSCI_30d_Delta
2018-06-07,XSICFENE_FarEast_NorthEurope,1600,81.03333333333333,57.86,69.44666666666666,296.8814195070885,299.83280190625,297.0091986513158,303.0951896767677,306.2836822608696,296.2714175966386,289.08439968,286.5932467777778,101290.91673745534,100687.29166666669,101648.33881578948,100728.15656565657,100785.43478260867,101531.4705882353,101917.78823529412,101737.93650793652,2.7879761437540336,2.395196367145917,5.165651996074394,7.1844362016283725,2.317595973523717,0.4286846870569215,0.1717424148224741,1.8525253660264376,40.0,998.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,998.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7524443785545993e-05,40.0,6,23,0,1420.0,1123.0,0.1302816900490974,0.19959677405941076,0.04971533039205711,0.06076772528401688,0.5584598371487968,6.0,30.0,25.0,10.0,1.0,1.0,1.0,2.4808351084195195,2.310159581132326,2.4382316256854435,0.0,0.0,0.0,4.295570261082799,0.6913238732920174,0.0
2018-06-08,XSICFENE_FarEast_NorthEurope,1598,81.03333333333333,57.86,69.44666666666666,297.2410477473231,299.7762820729167,296.9051639111842,303.4891232020202,307.18857354347824,296.703552579832,289.4254520329412,287.19918688888885,101221.73648925035,100583.22916666669,101545.09868421052,100500.9595959596,100735.8695652174,101435.08403361344,102046.35882352942,101705.55555555556,2.814994001812137,3.2409600976980064,4.488572461765371,7.995976987129618,1.3926496580372023,0.1780262350377404,0.3511404448537844,2.057632128163238,40.0,998.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,998.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7810172986740617e-05,40.0,6,23,0,1429.0,1131.0,0.11966410068602931,0.2002688170697118,0.04992341613880417,0.06079426348189866,0.5660955436853172,6.0,30.0,0.0,60.0,1.0,0.0,1.0,2.7139887310424307,1.9813293552929083,2.081143729026072,0.0,0.0,1.0,4.585673934781149,0.6913238732920174,0.0
2018-06-11,XSICFENE_FarEast_NorthEurope,1605,81.03333333333333,57.86,69.44666666666666,296.9376302802358,299.9367075833333,297.1501522203948,302.8282693434344,306.69455497826084,296.46196365546217,289.2080474823529,286.2837166984127,101063.13387141688,100735.65104166669,101609.88486842104,100434.67171717172,100645.54347826086,100990.67226890755,101861.34705882354,101164.16666666669,3.7812705277104968,3.9434660312561434,5.243694208185218,8.686802841345036,2.3486079398674318,1.5101844435826706,0.5041193446707328,4.232018885066245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.741493443577567e-05,0.0,6,24,0,1415.0,1130.0,0.12932862181672888,0.1924375420712778,0.05030448097488807,0.06084330549454961,0.4416121633000387,5.0,30.0,40.0,70.0,1.0,1.0,1.0,2.5391725126420925,2.2655737302857832,2.2745836322064754,0.0,0.0,1.0,4.058551629114035,0.0,0.0
2018-06-12,XSICFENE_FarEast_NorthEurope,1598,81.03333333333333,57.86,69.44666666666666,296.7670388586238,299.6216097604167,297.3081361513157,302.7674191414141,306.0217345217392,296.7953715378152,289.54905392941174,285.305946968254,101056.36585244784,100701.97916666669,101603.31414473684,100449.3686868687,100589.1304347826,100953.50840336134,101846.98235294118,101250.27777777778,4.009532926915042,3.7410597497861287,5.555650213989563,8.726105001810435,2.9125284863359617,2.1433629190093937,0.3706240021746023,4.617400115299208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.967620340444139e-05,0.0,6,24,0,1600.0,1137.0,0.0031249999980468746,0.3210818305679044,0.04931667183797516,0.0608090830050822,1.4408130175350244,5.0,0.0,70.0,40.0,0.0,1.0,1.0,2.0945446922368083,2.458224029985361,2.0768545919218213,0.0,0.0,0.0,4.089000359595143,0.0,0.0
2018-06-13,XSICFENE_FarEast_NorthEurope,1591,81.03333333333333,57.86,69.44666666666666,296.5254167094155,299.7825505208333,297.3225339473684,302.7555557373737,305.1266333043478,296.23172431092433,289.5489997482353,284.9099193968254,100971.77269953438,100567.29166666669,101529.6875,100461.99494949495,100496.25,100875.60924369749,101719.98823529412,101151.58730158732,3.771645047562031,3.916669295564619,4.713064584663295,9.140531082761116,2.99032349053421,2.5469075452529086,1.0196737116231085,2.0743456225349552,0.0,996.0,162.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996.0,162.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.735345975105447e-05,0.0,6,24,0,1604.0,1136.0,-0.003740648376720294,0.32888264207387025,0.0036321503615346787,0.06088212678295718,1.371506768123519,5.0,0.0,80.0,35.0,1.0,1.0,1.0,2.7840973962022537,2.8447950096086827,2.07266608694619,0.0,0.0,0.0,3.928292368704472,0.0,0.0
2018-06-14,XSICFENE_FarEast_NorthEurope,1586,81.03333333333333,57.86,69.44666666666666,296.52390989509456,299.8515628020833,297.44588781907896,302.5765155757576,304.5369535217391,295.719957117647,289.29958833411763,286.2369040952381,100843.103899322,100545.9375,101520.0822368421,100517.57575757576,100655.48913043478,100884.76890756302,101595.77058823527,100182.10317460318,4.339646648307924,4.031323668256666,3.981603237817624,8.496639333291434,1.7609108347241222,2.243444871968282,2.336801251987266,7.526803340110069,0.0,994.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,994.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.303364811735101e-05,0.0,6,24,0,1610.0,1136.0,-0.011801242228694879,0.3326315787139427,0.003718194624131349,0.06091289787925133,1.326839992387434,5.0,35.0,95.0,0.0,1.0,1.0,1.0,2.945335873613194,2.465144476814378,1.639752231431222,0.0,0.0,0.0,3.258691008593042,0.0,0.0
2018-06-15,XSICFENE_FarEast_NorthEurope,1540,81.03333333333333,57.86,69.44666666666666,296.5172382100937,299.49895322916666,297.42556971710525,302.7772685656566,304.7576009782609,295.855666789916,289.4298171270588,285.87579106349204,100959.15974373584,100633.93229166669,101578.54440789472,100563.9898989899,100723.09782608696,100999.95798319328,101482.45294117648,100732.14285714286,4.102314111263969,3.6505415523482903,3.95105662875213,7.698719408246566,1.720403432175672,1.8704505859054852,1.966629716373431,7.858397455046209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.063340187890054e-05,0.0,6,24,0,1605.0,1136.0,-0.01183800622315389,0.3302816899082523,0.0030591879342375195,0.060938427114976206,1.2250645133627063,4.0,35.0,40.0,60.0,1.0,1.0,1.0,2.737145639096522,2.2642282373735734,2.071250186716122,0.0,0.0,0.0,3.0709709197388984,0.0,0.0
2018-06-18,XSICFENE_FarEast_NorthEurope,1561,81.03333333333333,57.86,69.44666666666666,296.95054689925286,299.7611930416667,297.17779084868425,302.2512568282828,306.7755373478261,296.695160512605,289.69328941411766,286.2996003015873,101058.80858638354,100585.57291666669,101644.25986842104,100542.70202020202,100584.1304347826,101359.87394957984,101760.67647058824,100934.44444444444,4.295570261082799,4.375416562387105,5.724664829900384,6.899266712042404,0.9642863754154672,3.112103894417283,1.503630442569962,7.489623010846981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2505649147530814e-05,0.0,6,25,0,1600.0,1478.0,-0.0374999999765625,0.08591549289724261,0.01065444624309469,0.06137584222727277,1.1339149094813537,3.0,40.0,30.0,40.0,1.0,1.0,1.0,2.7879761437540336,2.4808351084195195,2.6057707702809094,0.0,0.0,0.0,2.8229058208789275,0.0,0.0
2018-06-19,XSICFENE_FarEast_NorthEurope,1566,81.03333333333333,57.86,69.44666666666666,296.8472978889427,299.6846235,296.9442305625,302.2499875050505,306.4739023043478,296.4722557815126,290.0668121882353,286.0392733809524,101082.3819531788,100741.97916666669,101656.52138157896,100574.64646464646,100647.93478260867,101454.6218487395,101505.01764705882,100995.95238095238,4.585673934781149,4.437037529136232,5.7861322564523645,6.554456234349904,1.1589858162086777,3.032045608077079,1.99659614654065,9.13446395270314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5365709099137186e-05,0.0,6,25,0,1598.0,1478.0,-0.023153942413545715,0.08397480749896793,0.012992861587418317,0.028040371396285842,1.0682852279664907,2.0,40.0,30.0,37.0,1.0,1.0,1.0,2.814994001812137,2.7139887310424307,2.546353015364802,0.0,0.0,0.0,2.7708454915768286,0.0,0.0
2018-06-20,XSICFENE_FarEast_NorthEurope,1555,81.03333333333333,57.86,69.44666666666666,297.0868252856393,299.6554633020833,297.13971447697367,302.62398526262626,306.52390595652173,297.07142276470586,290.4762293952941,286.11705584126986,101193.13402086229,100858.46354166669,101674.86842105264,100624.3686868687,100830.48913043478,101583.1512605042,101473.17647058824,101307.42063492064,4.058551629114035,3.608597041346019,5.201406581902477,6.540706989060169,2.3550521749990856,2.6472965369390957,1.7786630213679937,6.278139058183407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.010698619371948e-05,0.0,6,25,0,1605.0,1465.0,-0.024299065405421143,0.09893992925869968,0.01322523458139752,0.028037876093852384,1.0713368249299287,2.0,0.0,30.0,37.0,0.0,1.0,1.0,3.7812705277104968,2.5391725126420925,2.4753565646323272,0.0,0.0,0.0,2.9880950957301446,0.0,0.0
2018-06-21,XSICFENE_FarEast_NorthEurope,1549,81.03333333333333,57.86,69.44666666666666,296.8211303482321,299.6434832395833,297.5456365855263,302.4901475151515,306.0711883043478,297.0088188655462,290.54499362588234,284.4436443015873,101247.3964719626,100847.83854166669,101593.93092105264,100604.26767676767,100924.78260869563,101542.26890756302,101795.98823529412,101422.69841269842,4.089000359595143,3.207129712097747,4.544190838264395,6.256914527951683,3.676928137883579,1.2869028127678908,1.9326957685537065,7.718240719646993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0386227222021285e-05,0.0,6,25,0,1598.0,1472.0,-0.02690863577790448,0.07874999995078125,0.01289006174501914,0.028015584941366568,0.9893027237107849,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.009532926915042,2.0945446922368083,2.4536891489826624,0.0,0.0,0.0,3.299594769102827,0.0,0.0
2018-06-22,XSICFENE_FarEast_NorthEurope,1549,81.03333333333333,57.86,69.44666666666666,296.5484865640293,299.5992130104167,297.48667212171057,302.14949025252525,305.51412504347826,296.89768207563026,290.568818,283.6234054444444,101272.87531884278,100806.35416666669,101457.31085526316,100563.5101010101,100856.73913043478,101401.9537815126,101904.89411764704,101919.36507936507,3.928292368704472,3.046970748291349,3.446719327847048,6.536503408354758,3.360085574417495,1.0007788918306135,1.828295254409651,8.278693375780387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878918571530661e-05,0.0,6,25,0,1591.0,1491.0,-0.026398491498178193,0.0623441396120049,0.012891967635675655,0.028034114647529914,0.9199708746051063,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.771645047562031,2.7840973962022537,2.635035230107588,0.0,0.0,0.0,3.892005878024682,0.0,0.0
2018-06-25,XSICFENE_FarEast_NorthEurope,1558,81.03333333333333,57.86,69.44666666666666,296.90456880714464,298.94374975,296.9374999013158,302.4353535959596,305.6728217608696,296.81071510084035,290.61517628705883,286.91666525396823,101229.58904898127,100868.359375,101459.75328947368,100520.0505050505,100632.8804347826,101347.0588235294,101699.57647058825,102079.44444444444,3.258691008593042,2.3918320979210086,4.17704182961143,7.852188219454541,1.8098087752914096,1.574404848135912,0.9213285206871342,4.084232769049858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.219109194431374e-05,0.0,6,26,0,1586.0,1482.0,-0.02332912987179752,0.06459627325180355,0.01299710139496253,0.02796083681571783,0.8919226641438187,0.0,0.0,35.0,0.0,1.0,1.0,0.0,4.339646648307924,2.945335873613194,2.7275201961012665,0.0,0.0,0.0,3.842698402041424,0.0,0.0
2018-06-26,XSICFENE_FarEast_NorthEurope,1560,81.03333333333333,57.86,69.44666666666666,296.986893196572,298.54477541666665,296.7141330263158,302.82751325252525,305.9505317608696,296.7596526218487,290.64975252,287.4618937777778,101239.73515815486,100961.92708333331,101418.10032894736,100389.11616161616,100592.60869565218,101270.71428571428,101638.41764705884,102407.26190476192,3.0709709197388984,1.87733736640047,4.670478778080845,8.014135933143702,1.5460401811921007,2.5750590289371527,0.4478581522813747,2.365886998136649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.033365224544642e-05,0.0,6,26,0,1540.0,1478.0,0.011688311680721875,0.03862928346502848,0.0134967398064001,0.02793248366874188,0.3981433573824981,0.0,0.0,35.0,0.0,0.0,1.0,0.0,4.102314111263969,2.737145639096522,2.0440195468348468,0.0,20.0,0.0,4.143587431247922,0.0,0.0
2018-06-27,XSICFENE_FarEast_NorthEurope,1560,81.03333333333333,57.86,69.44666666666666,297.0346148024433,298.60857654166665,296.79274378947366,302.775738040404,305.78259160869567,296.64724942016807,290.85645259764703,287.7789516190476,101225.31852330152,100963.88020833331,101339.1365131579,100281.1616161616,100588.91304347826,101151.6386554622,101691.86470588236,102560.63492063493,2.8229058208789275,1.8043627633733867,4.381211241743771,7.828921485446202,2.845795368633606,1.9216211174907696,0.574810423154381,0.4036183463103769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.788734935125171e-05,0.0,6,26,0,1561.0,1493.0,-0.0006406149899803876,0.042499999973437494,0.00672698447784208,0.02791872218647247,0.6541554161750066,0.0,0.0,40.0,0.0,0.0,1.0,0.0,4.295570261082799,2.7879761437540336,1.8031058785642984,0.0,25.0,0.0,4.1446539999815615,0.0,0.0
2018-06-28,XSICFENE_FarEast_NorthEurope,1560,81.03333333333333,57.86,69.44666666666666,297.2013630518034,298.7559834270833,296.908957513158,302.32246975757573,306.37499606521743,296.7607094369748,291.03246460705884,288.2539605555555,101166.5029484228,100820.67708333331,101258.81578947368,100304.64646464646,100479.78260869563,101012.73109243698,101908.78823529412,102380.07936507936,2.7708454915768286,1.8711904654178235,3.685489097637204,6.867943528318877,2.150534619627115,1.6415588772880791,0.699496113513531,2.4797057392351696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7388961867764527e-05,0.0,6,26,0,1566.0,1552.0,-0.0038314176220744455,0.008760951183503785,0.00427873537941701,0.02788000429499454,0.6809215594764139,0.0,0.0,40.0,0.0,0.0,1.0,1.0,4.585673934781149,2.814994001812137,1.7851774391912685,0.0,55.0,0.0,3.687975424000039,0.0,0.0
2018-06-29,XSICFENE_FarEast_NorthEurope,1534,81.03333333333333,57.86,69.44666666666666,297.1170132898454,298.9869773125,296.8231902894737,301.95454545454544,306.4059786521739,296.9922254789916,291.3998229364706,287.2563529047619,101088.9284862846,100667.65625,101140.8634868421,100260.0505050505,100360.27173913045,100883.71848739496,101986.1294117647,102323.80952380953,2.9880950957301446,3.2345097793381496,2.900350542545328,6.206581987999381,2.243340814091789,1.606354870406736,0.448600202378319,4.276927473351311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.955907378230842e-05,0.0,6,26,0,1555.0,1488.0,0.0032154340815334827,0.041744548260595295,0.00403286464009898,0.02695562968898948,0.48668887404214395,0.0,0.0,0.0,25.0,0.0,0.0,1.0,4.058551629114035,3.7812705277104968,2.310159581132326,0.0,75.0,0.0,3.686065123758394,0.0,0.0
2018-07-02,XSICFENE_FarEast_NorthEurope,1652,81.03333333333333,57.86,69.44666666666666,297.5138682484934,299.19479021875003,296.6284536151316,302.15252318181814,306.0853265,298.60188949579833,291.2960002517647,288.6380944761905,101204.8714006814,100667.05729166669,101541.70230263156,100444.97474747474,100553.42391304349,101337.31092436975,102021.69411764706,101867.93650793652,3.299594769102827,4.620657397532533,6.190156583018736,7.499852640081599,2.184286376814703,0.5888098987426119,0.6769153248259859,1.3364851627036156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.260312199801885e-05,0.0,7,27,0,1549.0,1488.0,-0.009683666875607703,0.038172715870980777,0.007098132372087938,0.026000059732701798,0.36771969086618894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.089000359595143,4.009532926915042,1.9813293552929083,20.0,90.0,1.0,3.974389262673209,0.0,0.0
2018-07-03,XSICFENE_FarEast_NorthEurope,1657,81.03333333333333,57.86,69.44666666666666,297.8801490723964,299.37369790625,296.7505752269737,302.6330824949495,306.89891252173913,299.39516650420165,291.8711173764706,288.23849147619046,101209.30660631634,100627.39583333331,101724.2927631579,100442.57575757576,100510.8695652174,101407.37394957984,101975.37647058823,101777.26190476192,3.892005878024682,5.005412130538693,7.144209976697589,8.604679133512775,2.519763954184926,0.6594743697452505,0.9026379574092775,2.40786362408426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.845501968633517e-05,0.0,7,27,0,1549.0,1481.0,0.06649451254583956,0.042740414806574215,0.030502280555592187,0.029431905593835878,0.3407712792699848,0.0,0.0,0.0,40.0,0.0,1.0,1.0,3.928292368704472,3.771645047562031,2.2655737302857832,25.0,75.0,1.0,3.924609468548481,0.0,0.0
2018-07-04,XSICFENE_FarEast_NorthEurope,1625,81.03333333333333,57.86,69.44666666666666,297.9781132693558,299.3942630520833,296.6749938947368,302.297974,307.5081443043478,299.87562403361346,291.89064080705884,288.2051527936508,101161.38823484408,100586.25,101867.29440789472,100435.15151515152,100428.85869565218,101384.26470588236,101972.5411764706,101455.35714285714,3.842698402041424,5.077447405033803,8.56181026576344,8.529696378347484,2.6054714202466958,0.911014255832211,0.4107803308550063,0.802668758211328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7985821162148285e-05,0.0,7,27,0,1558.0,1442.0,0.06354300381030616,0.07313997473320304,0.030364302577860502,0.02938792345631559,0.4344505579733862,0.0,0.0,0.0,70.0,0.0,1.0,1.0,3.258691008593042,4.339646648307924,2.458224029985361,55.0,45.0,1.0,3.8951405052709887,0.0,0.0
2018-07-05,XSICFENE_FarEast_NorthEurope,1638,81.03333333333333,57.86,69.44666666666666,297.8371427116955,299.5239465416667,296.88066212828943,302.01513960606064,306.59237939130435,299.61910611764705,291.7950459270588,288.4337192698413,101113.9207450773,100567.47395833331,101826.52138157896,100503.96464646464,100389.83695652174,101343.46638655462,102027.88823529411,101138.29365079364,4.143587431247922,4.730804184143425,8.189749230026779,8.256883071671194,3.0104644889760377,1.7002653487235495,0.4146406350145645,2.7023050601799063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1020.0,658.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1020.0,658.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.09793963153058e-05,0.030349013657056147,7,27,0,1560.0,1423.0,0.04166666663995726,0.08896103890327205,0.032368012866810486,0.029163945737969092,0.42643412260431546,1.0,0.0,0.0,80.0,0.0,0.0,1.0,3.0709709197388984,4.102314111263969,2.8447950096086827,75.0,35.0,1.0,3.8202067027352102,0.3456619366460087,0.0
