Date,Route,Price_USD,Origin_LSCI,Dest_LSCI,Route_Mean_LSCI,Route_Mean_air,air_South_China_Sea,air_Indian_Ocean,air_Arabian_Sea,air_Red_Sea,air_Mediterranean_Sea,air_North_Atlantic,air_North_Sea,Route_Mean_slp,slp_South_China_Sea,slp_Indian_Ocean,slp_Arabian_Sea,slp_Red_Sea,slp_Mediterranean_Sea,slp_North_Atlantic,slp_North_Sea,Route_Mean_wind_speed,wind_speed_South_China_Sea,wind_speed_Indian_Ocean,wind_speed_Arabian_Sea,wind_speed_Red_Sea,wind_speed_Mediterranean_Sea,wind_speed_North_Atlantic,wind_speed_North_Sea,cyclone_wind_South_China_Sea,cyclone_slp_South_China_Sea,cyclone_dist_South_China_Sea,cyclone_active_South_China_Sea,cyclone_wind_Indian_Ocean,cyclone_slp_Indian_Ocean,cyclone_dist_Indian_Ocean,cyclone_active_Indian_Ocean,cyclone_wind_Arabian_Sea,cyclone_slp_Arabian_Sea,cyclone_dist_Arabian_Sea,cyclone_active_Arabian_Sea,cyclone_wind_Red_Sea,cyclone_slp_Red_Sea,cyclone_dist_Red_Sea,cyclone_active_Red_Sea,cyclone_wind_Mediterranean_Sea,cyclone_slp_Mediterranean_Sea,cyclone_dist_Mediterranean_Sea,cyclone_active_Mediterranean_Sea,cyclone_wind_North_Atlantic,cyclone_slp_North_Atlantic,cyclone_dist_North_Atlantic,cyclone_active_North_Atlantic,cyclone_wind_North_Sea,cyclone_slp_North_Sea,cyclone_dist_North_Sea,cyclone_active_North_Sea,Route_Max_cyclone_wind,Route_Min_cyclone_slp,Route_Min_cyclone_dist,Route_cyclone_active,air_North_Pacific_West,air_North_Pacific_East,slp_North_Pacific_West,slp_North_Pacific_East,wind_speed_North_Pacific_West,wind_speed_North_Pacific_East,cyclone_wind_North_Pacific_West,cyclone_slp_North_Pacific_West,cyclone_dist_North_Pacific_West,cyclone_active_North_Pacific_West,cyclone_wind_North_Pacific_East,cyclone_slp_North_Pacific_East,cyclone_dist_North_Pacific_East,cyclone_active_North_Pacific_East
2020-06-26,XSICFENE_FarEast_NorthEurope,1596,49.56666666666667,32.239999999999995,40.903333333333336,297.91054065572115,300.01873279166665,296.9753091282895,302.4946785757576,305.3815029347826,297.9751931512605,291.4672761035294,291.0610919047619,101134.72438231455,100789.03645833333,101400.13157894737,100409.97474747474,100578.09782608696,101514.47478991597,101777.82352941176,101473.53174603175,3.0807098018434025,3.050386219724766,5.882453025751653,5.86279516559978,1.109237248312405,0.5868047027144765,0.7388655440846542,4.334426706716082,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,
2020-06-29,XSICFENE_FarEast_NorthEurope,1598,49.56666666666667,32.239999999999995,40.903333333333336,297.91525093747316,299.77056638541666,297.22524077960526,303.00226305050506,306.81086139130434,299.4275161764706,292.0647590964706,287.1055496825397,100959.23257347422,100716.25,101447.84539473684,100417.95454545454,100475.97826086957,101243.08823529411,101953.19411764706,100460.31746031746,3.3069935376470085,3.3168034951117145,5.256301213444973,6.280508772689739,2.8234133513894006,1.430704255973127,0.7208198770084887,3.3204037979116157,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,
2020-06-30,XSICFENE_FarEast_NorthEurope,1598,49.56666666666667,32.239999999999995,40.903333333333336,297.6913273844353,299.5835759479167,297.21100221710526,303.0674056969697,306.20976265217394,299.298089907563,292.2793941105882,286.19006115873015,100856.9662543689,100683.90625,101350.29605263157,100351.46464646465,100440.05434782608,101143.73949579832,101879.38235294117,100149.92063492064,3.1918580595088186,2.9345512008482264,5.065189075581932,6.148713945600235,2.602235168608537,1.3696760177729077,1.0767095051117879,3.145931503038105,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,
2020-07-01,XSICFENE_FarEast_NorthEurope,1691,50.86666666666667,33.2,42.03333333333333,297.6925461806294,299.6526044270833,297.40592172368423,303.084595050505,305.8972831304348,300.2605021932773,292.0822347552941,285.46468198412697,100840.42098726609,100636.328125,101327.36842105263,100365.35353535354,100408.36956521739,101177.92016806723,101694.6705882353,100272.93650793651,3.1761270432526034,3.198516306920874,4.427559903161448,6.353586526308867,2.6319787568395783,1.1151069552532864,0.6741784832188321,3.8319623710653414,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,
2020-07-02,XSICFENE_FarEast_NorthEurope,1720,50.86666666666667,33.2,42.03333333333333,297.4327598159816,299.5976490625,296.972690375,302.6022681818182,305.9478183695652,300.1018864537815,291.84034592,284.9666603492064,100874.46190296346,100674.0625,101325.75657894737,100338.23232323233,100389.45652173914,101157.58403361344,101571.4588235294,100664.68253968254,3.3012521262475647,3.3956110240991353,4.689337947493395,6.859007823155408,1.6030564919506334,1.7149171025391778,0.5105796001485757,4.336254894346632,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,
2020-07-03,XSICFENE_FarEast_NorthEurope,1718,50.86666666666667,33.2,42.03333333333333,297.41155736613183,299.7385302916667,296.9365024605263,302.47625005050503,306.36846867391307,299.56469457142856,291.8921048164706,284.9043506984127,100960.39439758705,100851.97916666667,101443.30592105263,100384.97474747474,100434.29347826086,101188.46638655462,101544.58235294117,100875.15873015873,3.4528274760445186,2.772835025694502,6.028590958514542,6.475461297389755,1.3776649475639893,2.35584009959472,0.945663015476635,4.2137369880774855,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,
2020-07-06,XSICFENE_FarEast_NorthEurope,1711,50.86666666666667,33.2,42.03333333333333,297.3340062913429,300.03619860416666,297.11669370723683,302.63408872727274,305.6277141304348,298.7785706302521,291.8904123035294,285.25436593650795,100866.87047322144,100769.03645833333,101383.13322368421,100221.99494949495,100220.97826086957,100995.63025210085,102016.60588235295,100460.71428571429,4.428352418711115,3.0871354735165295,5.821384005787373,8.245052584350624,2.0506279825020495,3.316318495230447,0.46797807915732625,8.00997031043345,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,40.0,1005.0,0.0,1.0,0.0,,,0.0,0.0,,,0.0,40.0,1005.0,0.0,1.0,,,,,,,,,,,,,,
2020-07-07,XSICFENE_FarEast_NorthEurope,1692,50.86666666666667,33.2,42.03333333333333,297.0425420782645,299.77628907291665,297.11421492763156,302.7338264242424,305.0081416521739,298.37561842857144,292.0528119788235,284.23689206349206,101022.459582206,100891.328125,101477.08059210527,100305.0505050505,100417.17391304347,100982.75210084034,101872.9588235294,101210.87301587302,3.9539043099829683,2.2527423418060843,5.361054234655704,7.6521757829071,2.522834579422587,3.2528068847704,0.6648541555864041,5.9708621907325,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,40.0,1005.0,0.0,1.0,0.0,,,0.0,0.0,,1348.0,1.0,40.0,1005.0,0.0,1.0,,,,,,,,,,,,,,
2020-07-08,XSICFENE_FarEast_NorthEurope,1678,50.86666666666667,33.2,42.03333333333333,297.19281999270845,299.8679685625,297.28231881907897,302.857322020202,305.4038065652174,298.00651255462185,292.2627639035294,284.6690475238095,101071.95332520064,100773.07291666667,101439.75328947368,100402.04545454546,100578.58695652174,101319.0756302521,101794.98823529412,101196.1507936508,3.376958764681117,1.742819924093435,4.716167788374939,6.705407447077701,2.8405168086624526,2.343981413448449,0.5845676624735896,4.705250308637255,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,25.0,1010.0,0.0,1.0,0.0,,,0.0,35.0,1007.0,68.0,1.0,35.0,1007.0,0.0,1.0,,,,,,,,,,,,,,
2020-07-09,XSICFENE_FarEast_NorthEurope,1692,50.86666666666667,33.2,42.03333333333333,297.24001758933815,299.8872328645833,296.8597805328947,302.74165924242425,305.2027111086956,298.3165899159664,292.32017082588237,285.3519786349206,101055.79972516067,100648.22916666667,101363.37993421052,100325.12626262626,100525.54347826086,101456.32352941176,101882.19411764706,101189.80158730158,3.3391989206772075,3.0906681178144204,5.531827340750738,6.684116629649092,2.364554621900487,1.7269056006464825,0.19733731547620043,3.77898281850303,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,40.0,1006.0,42.0,1.0,0.0,,,0.0,30.0,1009.0,0.0,1.0,40.0,1006.0,0.0,1.0,,,,,,,,,,,,,,
2020-07-10,XSICFENE_FarEast_NorthEurope,1692,50.86666666666667,33.2,42.03333333333333,297.3473931492836,300.0390565208333,296.74958376644736,302.3196911414141,305.41684039130433,298.7794044453782,292.57281711294115,285.5543586666667,101098.46290917753,100743.93229166667,101501.78453947368,100351.99494949495,100530.10869565218,101410.79831932773,101989.78823529412,101160.83333333333,3.7765188794414257,3.8246949601952864,6.527514556397305,7.1415259961304445,2.371124952827634,1.893045533449077,0.7166488441743581,3.9610773129158776,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,50.0,998.0,0.0,1.0,0.0,,,0.0,0.0,,,0.0,50.0,998.0,0.0,1.0,,,,,,,,,,,,,,
2020-07-13,XSICFENE_FarEast_NorthEurope,1693,50.86666666666667,33.2,42.03333333333333,297.2316631617896,299.26301041666665,296.4189848585526,302.0984711414141,305.2575970217391,298.5191066806722,292.55734093411763,286.5071310793651,101094.12884496969,100787.52604166667,101401.1677631579,100341.54040404041,100222.60869565218,101305.18907563025,101719.75882352941,101881.11111111111,3.6262539398457676,2.018281381534127,7.087338071929431,7.300789243766581,2.1996887620793424,3.4312844908588147,0.7756954340914488,2.5707001946606276,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,
2020-07-14,XSICFENE_FarEast_NorthEurope,1688,50.86666666666667,33.2,42.03333333333333,297.3234099021316,299.7760347604167,296.34793900328947,302.4252467979798,305.38205895652175,297.8535634369748,292.61593591529413,286.8630904444444,101075.41128829644,100793.38541666667,101410.59210526316,100422.75252525252,100429.56521739131,101239.47478991597,101944.84705882354,101287.26190476191,2.7933041527979787,1.8451581441459093,6.021439865968449,6.365627149137864,1.6200823764660632,2.5009165246854668,0.3506449882594058,0.8492600209226914,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,
2020-07-15,XSICFENE_FarEast_NorthEurope,1584,50.86666666666667,33.2,42.03333333333333,297.4978484884436,299.7494619166667,296.45376485855263,302.5151336969697,305.9700908913043,298.0865345294118,292.7675100658824,286.94244346031746,101087.69417666605,100719.27083333333,101428.59375,100398.35858585859,100571.90217391304,101352.62605042016,101948.94117647059,101194.16666666667,3.0149940507754787,2.2267831487387304,6.277098453167011,7.087743432501896,2.2823198741201445,1.1235177335095645,0.9255359505018668,1.1819597628891367,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,
2020-07-16,XSICFENE_FarEast_NorthEurope,1613,50.86666666666667,33.2,42.03333333333333,297.58356186605187,299.88697847916666,296.5994241611842,302.4068187373737,305.7385870652174,298.40168310924366,292.8038238117647,287.2476176984127,101064.30118488053,100719.21875,101361.77631578948,100232.19696969698,100470.10869565218,101342.18487394958,101953.19411764706,101371.42857142857,3.4773960069002117,2.4643626904740903,6.2848181997425385,7.705405798036777,2.4998306995811883,1.6865228631529612,0.6297146872454935,3.0711171100684327,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,
2020-07-17,XSICFENE_FarEast_NorthEurope,1616,50.86666666666667,33.2,42.03333333333333,297.5880171838272,299.633060875,296.73395249342104,302.79923145454546,305.3211836304348,298.2550296134454,292.84193012470587,287.5317320952381,101031.73638157269,100785.234375,101338.14967105263,100184.97474747474,100478.20652173914,101182.20588235294,101842.78823529412,101410.59523809524,3.6120971891588383,1.6336993627113912,5.158682817023478,7.673953858467003,2.9091430131909686,2.652040652441606,0.24951694657924053,5.00764367369818,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,
2020-07-20,XSICFENE_FarEast_NorthEurope,1608,50.86666666666667,33.2,42.03333333333333,297.60949221759375,299.69791004166666,296.66265946052636,301.6757511313131,306.06466945652176,299.04684121008404,293.6071123976471,286.5115018253968,101109.71892586068,100824.94791666667,101300.12335526316,100381.59090909091,100553.26086956522,101389.81092436975,101680.75882352941,101637.53968253969,3.36779983256443,1.8900434548075515,4.777829830293977,7.290981806343528,3.011324074924049,1.5139687659430574,1.1393422987955006,3.951108596843347,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,
2020-07-21,XSICFENE_FarEast_NorthEurope,1608,50.86666666666667,33.2,42.03333333333333,297.6749046528174,299.76093172916666,296.7611783322368,301.87448835353536,306.5152111086956,299.46680205042014,293.61199363058824,285.7337273650794,101149.69786278329,100888.56770833333,101278.31414473684,100341.43939393939,100419.34782608696,101539.0756302521,101627.21176470588,101953.92857142857,3.456105979521909,2.0342113935866126,4.085770389593128,6.767478280138881,3.7146911408326067,1.9894973575099484,0.8728196897857661,4.728273605206425,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,
2020-07-22,XSICFENE_FarEast_NorthEurope,1559,50.86666666666667,33.2,42.03333333333333,297.6480834198541,299.5200345416667,296.54044269407893,301.74897075757576,306.304329326087,299.9304415042017,293.52809924235294,285.96426587301585,101137.87635612382,100818.828125,101229.21875,100498.10606060606,100304.56521739131,101457.37394957984,101696.60588235295,101960.43650793651,2.737930075608386,1.535782318940582,3.069386217367901,5.78160586143334,3.105627709927355,2.133978246843093,0.3086949635828069,3.2304352111636283,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,
2020-07-23,XSICFENE_FarEast_NorthEurope,1559,50.86666666666667,33.2,42.03333333333333,297.6284482126258,299.4054553958333,296.67071102960523,301.37852380808084,305.97661430434783,299.883180882353,293.51045794117647,286.57419412698414,101033.54924003094,100844.63541666667,101223.70888157895,100510.22727272728,100250.0,101208.38235294117,101794.67647058824,101403.21428571429,2.4269962267428165,1.4963309053590683,3.1748487254331508,5.62511836219594,1.9784341280167368,1.9536045900536607,0.36416577609306927,2.3964711000480907,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,
2020-07-24,XSICFENE_FarEast_NorthEurope,1579,50.86666666666667,33.2,42.03333333333333,297.62816599003276,299.5947854375,296.6629057171053,301.43408427272726,305.69890702173916,299.4674281008403,293.57040592000004,286.9686454603175,100959.45059060221,100838.90625,101306.62828947368,100575.40404040404,100352.98913043478,101085.14705882352,101684.5,100872.57936507936,2.4337680182658046,1.5973617454403344,3.5858595039851457,5.61983756421182,2.1464898602413633,1.5381401994704822,0.6238902821272547,1.924796972384231,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,
2020-07-27,XSICFENE_FarEast_NorthEurope,1583,50.86666666666667,33.2,42.03333333333333,297.8157647124823,299.7140623645833,296.5671868651316,301.1411635050505,305.8565242173913,300.26659693277315,293.2318812611765,287.93293784126985,101027.01414573709,100728.671875,101592.60690789473,100729.97474747474,100522.66304347826,101347.58403361344,101512.4,100755.19841269842,2.94398961200685,2.3071810733991636,5.6663429873763285,4.71375497400475,0.7416138775628994,1.4110069682090045,0.7758962978797234,4.992131105616078,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,
2020-07-28,XSICFENE_FarEast_NorthEurope,1583,50.86666666666667,33.2,42.03333333333333,297.83636076123923,299.6966145833333,296.6393095361842,301.2287878181818,305.33587245652177,300.4649155462185,293.33505838823527,288.15396699999997,100995.24231109962,100775.46875,101551.76809210527,100702.70202020202,100515.70652173914,101296.05042016807,101610.63529411764,100514.36507936507,2.631701523145558,1.7541524242731403,5.067468737464106,5.129012238310335,1.7644953017589649,1.5977927521981465,0.2593704407360036,2.849618767278209,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,
2020-07-29,XSICFENE_FarEast_NorthEurope,1596,50.86666666666667,33.2,42.03333333333333,297.8275495757578,299.83229097916666,296.9147196447368,301.81186749494947,304.90869604347824,301.1102948655462,293.44553012941174,286.76944787301585,101050.74712237298,100754.01041666667,101560.09046052632,100611.66666666667,100641.14130434782,101333.21428571429,101519.03529411765,100936.07142857143,3.1174942613106444,1.5301069931500273,5.319239683665993,6.670642044756787,1.317767617957059,1.4642404523804868,0.6757625155845178,4.844700521679643,0.0,,54.0,1.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,54.0,1.0,,,,,,,,,,,,,,
2020-07-30,XSICFENE_FarEast_NorthEurope,1592,50.86666666666667,33.2,42.03333333333333,298.1623703858946,299.8302028020833,296.7108502269737,302.1934275959596,305.829341826087,301.51511911764703,293.4846414023529,287.57300973015873,101104.57395413368,100670.52083333333,101558.125,100524.59595959596,100692.28260869565,101417.5,101442.56470588235,101426.42857142857,3.1807294274221767,2.045307836380641,5.423442337897415,7.07928128021817,2.8317977746355756,1.3626076233242488,0.863018092347024,2.6596510471521664,0.0,,213.0,1.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,213.0,1.0,,,,,,,,,,,,,,
2020-07-31,XSICFENE_FarEast_NorthEurope,1593,50.86666666666667,33.2,42.03333333333333,298.4539912429305,299.8057292291667,296.56019624342105,302.12550523232323,306.0375020869565,301.59432778991595,293.38364696,289.67103115873016,101073.11160439074,100583.28125,101505.33717105263,100497.82828282828,100568.15217391304,101347.28991596638,101497.03529411765,101512.85714285714,3.190592714862327,3.2420635737144923,4.419600199349872,6.879113712311448,3.5949204460409874,1.2410688894383686,0.30978437012171356,2.6475978130594084,0.0,996.0,103.0,1.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,996.0,103.0,1.0,,,,,,,,,,,,,,
2020-08-03,XSICFENE_FarEast_NorthEurope,1669,50.86666666666667,33.2,42.03333333333333,297.69191425492744,299.9570290520833,296.06398021710527,302.37096056565656,304.7168499347826,299.87017149579833,294.10805893176473,286.75634958730154,100956.27393768444,100502.29166666667,101468.4375,100329.79797979798,100711.14130434782,101079.20168067227,101578.68235294118,101024.36507936507,4.0883250774786495,3.715483114233427,5.871490650699482,9.209289722170897,3.6507643918968093,1.1917566269013395,0.9111202022501055,4.068370834198479,0.0,996.0,0.0,1.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,65.0,991.0,91.0,1.0,0.0,,,0.0,0.0,,,0.0,65.0,991.0,0.0,1.0,,,,,,,,,,,,,,
2020-08-04,XSICFENE_FarEast_NorthEurope,1649,50.86666666666667,33.2,42.03333333333333,297.3054719433737,299.8841148958333,295.7627468125,302.1179306767677,303.71630591304347,299.12941095798317,293.8301760776471,286.69761826984126,100850.73263910072,100578.61979166667,101292.68092105263,100172.0202020202,100531.63043478261,100996.32352941176,101387.46470588235,100996.38888888889,4.1525023646530155,3.1968479066659072,5.445684622543437,10.038025348130622,3.1444159856653613,1.219883699167596,1.8347112279265108,4.187947762471672,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,80.0,986.0,0.0,1.0,0.0,,,0.0,0.0,,,0.0,80.0,986.0,0.0,1.0,,,,,,,,,,,,,,
2020-08-05,XSICFENE_FarEast_NorthEurope,1661,50.86666666666667,33.2,42.03333333333333,297.3306912686181,299.6406205833333,296.00394085855265,302.3037818989899,302.8048839347826,298.7457935126051,293.5769356,288.2388824920635,100820.60033565729,100758.80208333333,101231.74342105263,100124.06565656565,100578.85869565218,100985.77731092437,101291.26470588235,100773.69047619047,4.250907395781488,1.9500443594419996,4.448342701620623,9.807489374077603,2.723893471608896,2.0321860842386115,2.4958753689878943,6.298520410494792,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,45.0,998.0,0.0,1.0,0.0,,,0.0,0.0,,,0.0,45.0,998.0,0.0,1.0,,,,,,,,,,,,,,
2020-08-06,XSICFENE_FarEast_NorthEurope,1650,50.86666666666667,33.2,42.03333333333333,297.7020667009704,299.7015508854167,296.2073068157895,302.2196841414141,302.6048777391305,299.3928444537815,293.65210501411764,290.1360978571429,100997.13102573315,100802.05729166667,101311.60361842105,100124.44444444444,100743.04347826086,101182.18487394958,101238.48823529412,101578.09523809524,3.82882021534881,1.7287010903354556,4.436012241138405,9.247076844674305,3.6705178477603604,2.275961502304842,1.683072284000712,3.760399697227588,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,
2020-08-07,XSICFENE_FarEast_NorthEurope,1645,50.86666666666667,33.2,42.03333333333333,297.9568945069805,299.57889822916667,295.9403722467105,301.8083274949495,303.1478179782609,299.73759891596643,293.67493516,291.8103115238095,101130.28531160671,100738.72395833333,101369.56414473684,100291.54040404041,100711.25,101363.78151260504,101567.81176470588,101869.3253968254,3.9495729363892815,2.350607786036506,4.525591191233806,9.008859336525203,4.054124523539867,1.865454897542371,1.4475154017110485,4.394857418136172,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,
2020-08-10,XSICFENE_FarEast_NorthEurope,1685,50.86666666666667,33.2,42.03333333333333,297.8586196843649,299.97551667708336,296.0375751513158,301.63989294949494,302.978796326087,299.7796159747899,293.8195817435294,290.779358968254,101168.23577502398,100739.609375,101379.69572368421,100430.12626262626,100725.97826086957,101173.82352941176,101675.28235294118,102053.13492063493,3.142468163516159,3.656990893593761,3.2460257029330686,7.660369470856704,2.9088092000781782,1.2772463614247047,0.5125923349612632,2.7352431807654325,50.0,992.0,46.0,1.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,50.0,992.0,46.0,1.0,,,,,,,,,,,,,,
2020-08-11,XSICFENE_FarEast_NorthEurope,1691,50.86666666666667,33.2,42.03333333333333,297.95322520319047,300.0770709895833,296.26939613486843,300.9118557575758,303.2673765652174,299.7604924957983,294.3050472729412,291.0813372063492,101233.31410081187,100835.859375,101446.92434210527,100522.14646464646,100789.07608695653,101321.4075630252,101642.07058823529,102075.71428571429,3.130467666361915,3.9075022215163346,3.146501264887989,7.913803121368882,3.196459636829187,0.8416508285730769,0.2581565114320585,2.649200079925875,45.0,996.0,0.0,1.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,45.0,996.0,0.0,1.0,,,,,,,,,,,,,,
2020-08-12,XSICFENE_FarEast_NorthEurope,1691,50.86666666666667,33.2,42.03333333333333,298.1463582911801,299.74295086458335,296.4090277861842,300.962609010101,304.12389489130436,300.0644773445378,294.3902157764706,291.3313323650794,101252.18785070335,100959.32291666667,101478.87335526316,100647.67676767676,100655.76086956522,101334.1806722689,101827.63529411764,101861.86507936507,2.891692583537584,2.951362469121696,3.1091918465392676,7.741410625506856,2.287271657950992,1.0696291052435576,0.625646707995912,2.457335672404806,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,
2020-08-13,XSICFENE_FarEast_NorthEurope,1695,50.86666666666667,33.2,42.03333333333333,297.8695376279574,299.1815043125,296.1624113157895,301.38787264646464,303.9070574565217,299.97919581512605,294.0163466588235,290.4523751904762,101182.16212025401,100919.03645833333,101421.55427631579,100485.88383838384,100594.56521739131,101375.69327731093,101908.91764705883,101569.48412698413,2.6137463401459216,1.9987948892008047,3.001113856615969,7.759707451430225,2.66773906669863,1.2899446332917688,1.0942976909663036,0.48462679281774984,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,
2020-08-14,XSICFENE_FarEast_NorthEurope,1695,50.86666666666667,33.2,42.03333333333333,297.7124603757322,299.2140560625,295.9847790493421,301.1507513535354,304.2945590434783,300.2676402605042,293.7091701623529,289.3662666984127,101086.0401525133,100892.734375,101363.70065789473,100292.37373737374,100491.08695652174,101317.07983193277,101832.1705882353,101413.13492063493,3.070653440526502,1.5031944628532312,4.0980078993345765,8.52590396348661,3.289877066891842,1.29010283637584,0.8265254054342022,1.9609624493092104,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,35.0,1007.0,141.0,1.0,0.0,,,0.0,0.0,,,0.0,35.0,1007.0,141.0,1.0,,,,,,,,,,,,,,
2020-08-17,XSICFENE_FarEast_NorthEurope,1683,50.86666666666667,33.2,42.03333333333333,297.9269836417353,299.06041622916666,296.15493453289474,301.67196842424244,304.9032586521739,299.99726830252104,293.9192933035294,289.78174604761904,100986.02576823246,100775.80729166667,101533.01809210527,100339.92424242424,100531.95652173914,101201.0294117647,101319.13529411764,101201.30952380953,2.836754797459918,1.8323596037309355,5.218667264957075,7.428990587576828,2.4783341331726825,0.5539310654132261,0.19070393308483827,2.154296994283841,0.0,1002.0,168.0,1.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1002.0,168.0,1.0,,,,,,,,,,,,,,
